Store,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Type,Size,sales_lag_1,sales_lag_2,sales_lag_4,sales_lag_8,sales_roll_mean_4,sales_roll_std_4,sales_roll_mean_8,sales_roll_std_8,week_of_year,year
5,2011-08-12,289886.16,0,90.16,3.638,216.1678032,6.529,B,34875,317738.56,275142.17,283248.62,304811.82,292167.27,18470.029295519424,301782.67,17426.138550382093,32,2011
5,2011-08-19,303643.84,0,89.35,3.554,216.2311855,6.529,B,34875,289886.16,317738.56,292539.73,302881.64,293826.65499999997,17683.069654604224,299916.9625,17849.35540289914,33,2011
5,2011-08-26,310338.17,0,89.18,3.523,216.2950176,6.529,B,34875,303643.84,289886.16,275142.17,327093.89,296602.6825,18275.379502437678,300012.2375,17869.463588995408,34,2011
5,2011-09-02,315645.53,0,90.38,3.533,216.3588498,6.529,B,34875,310338.17,303643.84,317738.56,310804.93,305401.6825,11837.636362811158,297917.77249999996,14992.087501093598,35,2011
5,2011-09-09,321110.22,1,79.04,3.546,216.4226819,6.529,B,34875,315645.53,310338.17,289886.16,283248.62,304878.425,11136.001309304093,298522.8475,15668.915747825145,36,2011
5,2011-09-16,278529.71,0,83.55,3.526,216.6033083,6.529,B,34875,321110.22,315645.53,303643.84,292539.73,312684.44,7460.993094163078,303255.5475,16108.135572697733,37,2011
5,2011-09-23,291024.98,0,78.01,3.467,216.9396605,6.529,B,34875,278529.71,321110.22,310338.17,275142.17,306405.9075,19097.403885101354,301504.295,18080.405472033624,38,2011
5,2011-09-30,292315.38,0,81.16,3.355,217.2760127,6.529,B,34875,291024.98,278529.71,315645.53,317738.56,301577.61,20182.44221139855,303489.64625,15453.288535354794,39,2011
5,2011-10-07,309111.47,0,71.64,3.285,217.6123648,6.3,B,34875,292315.38,291024.98,321110.22,289886.16,295745.0725,18016.672626025567,300311.74874999997,14700.19100413105,40,2011
5,2011-10-14,286117.72,0,72.36,3.274,217.9237458,6.3,B,34875,309111.47,292315.38,278529.71,303643.84,292745.385,12557.585378045826,302714.91250000003,14318.868341779438,41,2011
5,2011-10-21,306069.18,0,66.9,3.353,218.0852999,6.3,B,34875,286117.72,309111.47,291024.98,310338.17,294642.38749999995,10008.7445980557,300524.14749999996,15452.314743034454,42,2011
5,2011-10-28,307035.11,0,69.27,3.372,218.2468539,6.3,B,34875,306069.18,286117.72,292315.38,315645.53,298403.4375,10976.169135819751,299990.52375,15135.448125734798,43,2011
5,2011-11-04,353652.23,0,56.71,3.332,218.408408,6.3,B,34875,307035.11,306069.18,309111.47,321110.22,302083.37,10719.181870213308,298914.22125,14136.336603346577,44,2011
5,2011-11-11,311906.7,0,60.71,3.297,218.5699621,6.3,B,34875,353652.23,307035.11,286117.72,278529.71,313218.56,28627.992633350095,302981.9725,23207.34651998829,45,2011
5,2011-11-18,307944.37,0,64.33,3.308,218.793912,6.3,B,34875,311906.7,353652.23,306069.18,291024.98,319665.805,22801.19486810144,307154.09625,21086.729795873765,46,2011
5,2011-11-25,507900.07,1,61.93,3.236,219.0428204,6.3,B,34875,307944.37,311906.7,307035.11,292315.38,320134.60250000004,22444.956411363226,309269.02,20061.491670207542,47,2011
5,2011-12-02,376225.61,0,51.14,3.172,219.2917287,6.3,B,34875,507900.07,307944.37,353652.23,309111.47,370350.84249999997,94001.62985769643,336217.10625,71887.32992953902,48,2011
5,2011-12-09,367433.77,0,44.12,3.158,219.540637,6.3,B,34875,376225.61,507900.07,311906.7,286117.72,375994.1875,93340.23625123296,344606.37374999997,72187.69564039525,49,2011
5,2011-12-16,379530.3,0,54.42,3.159,219.7596266,6.3,B,34875,367433.77,376225.61,307944.37,306069.18,389875.955,84325.67803526894,354770.88,68401.20478962832,50,2011
5,2011-12-23,458562.24,0,50.33,3.112,219.9387246,6.3,B,34875,379530.3,367433.77,507900.07,307035.11,407772.4375,66946.67415587642,363953.52,65811.07157570489,51,2011
5,2011-12-30,349624.88,1,45.62,3.129,220.1178226,6.3,B,34875,458562.24,379530.3,376225.61,353652.23,395437.98,42391.34118447569,382894.41125,68825.5824592163,52,2011
5,2012-01-06,312078.71,0,50.21,3.157,220.2969205,5.943,B,34875,349624.88,458562.24,367433.77,311906.7,388787.7975,48110.64568164957,382390.9925,69084.27018378844,1,2012
5,2012-01-13,291454.52,0,48.86,3.261,220.4760185,5.943,B,34875,312078.71,349624.88,379530.3,307944.37,374949.0325,62198.999540256635,382412.49374999997,69059.22157363096,2,2012
5,2012-01-20,287523.98,0,54.65,3.268,220.5694104,5.943,B,34875,291454.52,312078.71,458562.24,507900.07,352930.0875,74424.80877028462,380351.2625,71791.45863463907,3,2012
5,2012-01-27,295974.22,0,54.63,3.29,220.6628023,5.943,B,34875,287523.98,291454.52,349624.88,376225.61,310170.5225,28422.069723141085,352804.25125,56512.44892110902,4,2012
5,2012-02-03,333948.0,0,57.35,3.36,220.7561941,5.943,B,34875,295974.22,287523.98,312078.71,367433.77,296757.8575,10781.658675206145,342772.8275,58835.91576578573,5,2012
5,2012-02-10,349239.88,1,48.57,3.409,220.849586,5.943,B,34875,333948.0,295974.22,291454.52,379530.3,302225.18,21428.518442592045,338587.10625,58016.26407968405,6,2012
5,2012-02-17,356427.98,0,48.25,3.51,221.0106341,5.943,B,34875,349239.88,333948.0,287523.98,458562.24,316671.52,29648.6770340357,334800.80374999996,55912.75865832955,7,2012
5,2012-02-24,312220.47,0,57.75,3.555,221.2224243,5.943,B,34875,356427.98,349239.88,295974.22,349624.88,333897.52,26964.104962498066,322034.02125,28612.114897015566,8,2012
5,2012-03-02,359206.21,0,60.66,3.63,221.4342146,5.943,B,34875,312220.47,356427.98,333948.0,312078.71,337959.0825,19552.676912490813,317358.47000000003,26432.49055289795,9,2012
5,2012-03-09,347295.6,0,57.69,3.669,221.6460048,5.943,B,34875,359206.21,312220.47,349239.88,291454.52,344273.635,21777.50272193182,323249.40750000003,30086.70379852617,10,2012
5,2012-03-16,339392.54,0,63.55,3.734,221.7989713,5.943,B,34875,347295.6,359206.21,356427.98,287523.98,343787.56499999994,21651.039245979537,330229.5425,28066.234018542153,11,2012
5,2012-03-23,321299.99,0,64.44,3.787,221.8735063,5.943,B,34875,339392.54,347295.6,312220.47,295974.22,339528.70499999996,19943.980718275172,336713.1125,22161.409377142496,12,2012
5,2012-03-30,331318.73,0,67.76,3.845,221.9480412,5.943,B,34875,321299.99,339392.54,359206.21,333948.0,341798.58499999996,15908.32100454787,339878.83375,16628.84376137172,13,2012
5,2012-04-06,402985.7,0,70.4,3.891,222.0225762,5.801,B,34875,331318.73,321299.99,347295.6,349239.88,334826.71499999997,11129.511804865864,339550.175,16788.02961521694,14,2012
5,2012-04-13,351832.03,0,70.56,3.891,222.0971111,5.801,B,34875,402985.7,331318.73,339392.54,356427.98,348749.24,36907.2054059393,346268.40249999997,28137.3274485641,15,2012
5,2012-04-20,330063.06,0,67.33,3.877,222.1512315,5.801,B,34875,351832.03,402985.7,321299.99,312220.47,351859.1125,36376.2558273832,345693.90875,27946.53304095416,16,2012
5,2012-04-27,324839.74,0,68.96,3.814,222.2053519,5.801,B,34875,330063.06,351832.03,331318.73,359206.21,354049.88,34116.0082254369,347924.2325,25498.231147952065,17,2012
5,2012-05-04,360932.69,0,77.1,3.749,222.2594722,5.801,B,34875,324839.74,330063.06,402985.7,347295.6,352430.1325,35673.23376779988,343628.42374999996,26210.950647338206,18,2012
5,2012-05-11,333870.52,0,73.45,3.688,222.3135926,5.801,B,34875,360932.69,324839.74,351832.03,339392.54,341916.88,17243.86836564338,345333.06000000006,26917.4417902066,19,2012
5,2012-05-18,336189.66,0,70.45,3.63,222.330443,5.801,B,34875,333870.52,360932.69,330063.06,321299.99,337426.5025,16102.098600202577,344642.8075,27161.23594120149,20,2012
5,2012-05-25,341994.48,0,78.23,3.561,222.3323853,5.801,B,34875,336189.66,333870.52,324839.74,331318.73,338958.15249999997,15446.233899357183,346504.01625,25809.70181569342,21,2012
5,2012-06-01,359867.8,0,79.72,3.501,222.3343277,5.801,B,34875,341994.48,336189.66,360932.69,402985.7,343246.83749999997,12275.678692319427,347838.485,25180.72249798248,22,2012
5,2012-06-08,341704.59,0,81.02,3.452,222.33627,5.801,B,34875,359867.8,341994.48,333870.52,351832.03,342980.615,11765.208316158538,342448.74749999994,13677.804926255054,23,2012
5,2012-06-15,327383.64,0,81.64,3.393,222.3492901,5.801,B,34875,341704.59,359867.8,336189.66,330063.06,344939.1325,10304.556045235744,341182.8175,13143.513245245831,24,2012
5,2012-06-22,325041.68,0,80.57,3.346,222.3900046,5.801,B,34875,327383.64,341704.59,341994.48,324839.74,342737.6275,13301.718895157766,340847.89,13496.742804794125,25,2012
5,2012-06-29,329658.1,0,87.08,3.286,222.4307191,5.801,B,34875,325041.68,327383.64,359867.8,360932.69,338499.4275,16036.95845490815,340873.1325,13462.67207101856,26,2012
5,2012-07-06,341214.43,0,82.35,3.227,222.4714336,5.603,B,34875,329658.1,325041.68,341704.59,333870.52,330947.0025,7415.239816177587,336963.80875,11147.282721199064,27,2012
5,2012-07-13,316203.64,0,80.78,3.256,222.5121481,5.603,B,34875,341214.43,329658.1,327383.64,336189.66,330824.46249999997,7178.478460775978,337881.79750000004,11158.53999297285,28,2012
5,2012-07-20,321205.12,0,81.05,3.311,222.5209358,5.603,B,34875,316203.64,341214.43,325041.68,341994.48,328029.4625,10412.696578943853,335383.545,13568.556941217279,29,2012
5,2012-07-27,306827.36,0,85.06,3.407,222.5297234,5.603,B,34875,321205.12,316203.64,329658.1,359867.8,327070.3225,10942.847866179347,332784.875,14101.867910846384,30,2012
5,2012-08-03,324195.17,0,86.91,3.417,222.5385111,5.603,B,34875,306827.36,321205.12,341214.43,341704.59,321362.6375,14514.452847845412,326154.82,11836.296923449545,31,2012
5,2012-08-10,306759.7,0,86.96,3.494,222.5472987,5.603,B,34875,324195.17,306827.36,316203.64,327383.64,317107.8225,7605.344537024435,323966.14249999996,10031.435458441067,32,2012
5,2012-08-17,314014.18,0,87.52,3.571,222.6276753,5.603,B,34875,306759.7,324195.17,321205.12,325041.68,314746.83749999997,9264.500151677896,321388.14999999997,11561.153508940752,33,2012
5,2012-08-24,320831.36,0,79.45,3.62,222.7617437,5.603,B,34875,314014.18,306759.7,306827.36,329658.1,312949.10250000004,8233.930993616237,320009.7125,11719.631428686936,34,2012
5,2012-08-31,344642.01,0,84.25,3.638,222.8958121,5.603,B,34875,320831.36,314014.18,324195.17,341214.43,316450.1025,7724.832401265735,318906.37,11079.537971643096,35,2012
5,2012-09-07,350648.91,1,86.3,3.73,223.0298805,5.603,B,34875,344642.01,320831.36,306759.7,316203.64,321561.8125,16424.55852573196,319334.8175,12085.990820659734,36,2012
5,2012-09-14,299800.67,0,76.65,3.717,223.1734167,5.603,B,34875,350648.91,344642.01,314014.18,321205.12,332534.115,17838.996479637055,323640.47625,16234.692822162113,37,2012
5,2012-09-21,307306.76,0,71.09,3.721,223.3737593,5.603,B,34875,299800.67,350648.91,320831.36,306827.36,328980.7375,23328.62225346975,320964.92,18322.87153574411,38,2012
5,2012-09-28,310141.68,0,78.33,3.666,223.5741019,5.603,B,34875,307306.76,299800.67,344642.01,324195.17,325599.5875,25757.161427961604,321024.84500000003,18270.739108494403,39,2012
5,2012-10-05,343048.29,0,71.17,3.617,223.7744444,5.422,B,34875,310141.68,307306.76,350648.91,306759.7,316974.505,22869.622876652775,319268.15874999994,18595.09958548541,40,2012
5,2012-10-12,325345.41,0,66.24,3.601,223.974787,5.422,B,34875,343048.29,310141.68,299800.67,314014.18,315074.35,19152.835365266776,323804.2325,19511.423326575674,41,2012
5,2012-10-19,313358.15,0,69.17,3.594,224.0192873,5.422,B,34875,325345.41,343048.29,307306.76,320831.36,321460.535,16427.306991220452,325220.63625,19106.281633728515,42,2012
5,2012-10-26,319550.77,0,71.7,3.506,224.0378139,5.422,B,34875,313358.15,325345.41,310141.68,344642.01,322973.3825,14896.685432851496,324286.485,19529.544324437255,43,2012
6,2010-04-02,1770333.9,0,64.94,2.719,212.3322805,7.092,A,202505,1472033.38,1693058.91,1601348.82,1652635.1,1581265.6175000002,91915.75740431283,1573009.08875,86780.37183320374,13,2010
6,2010-04-09,1667181.82,0,66.15,2.77,212.1308239,7.092,A,202505,1770333.9,1472033.38,1558621.36,1606283.86,1623511.8875,133603.90524084985,1587721.43875,109270.95031267524,14,2010
6,2010-04-16,1519846.36,0,65.68,2.808,211.9942765,7.092,A,202505,1667181.82,1770333.9,1693058.91,1567138.07,1650652.0025,126885.70915498665,1595333.6837499999,112812.61491635356,15,2010
6,2010-04-23,1540435.99,0,64.11,2.795,211.9442745,7.092,A,202505,1519846.36,1667181.82,1472033.38,1432953.21,1607348.8649999998,136761.43827853407,1589422.22,115703.18107289892,16,2010
6,2010-04-30,1498080.16,0,68.91,2.78,211.8942725,7.092,A,202505,1540435.99,1519846.36,1770333.9,1601348.82,1624449.5175,117058.95394531955,1602857.5675,100131.06690189496,17,2010
6,2010-05-07,1619920.04,0,73.68,2.835,211.8442706,7.092,A,202505,1498080.16,1540435.99,1667181.82,1558621.36,1556386.0825,75861.34900346491,1589948.9849999999,106788.56994648739,18,2010
6,2010-05-14,1524059.4,0,74.95,2.854,211.8421769,7.092,A,202505,1619920.04,1498080.16,1519846.36,1693058.91,1544570.6375,53126.5224507409,1597611.32,106418.14005339306,19,2010
6,2010-05-21,1531938.44,0,74.8,2.826,212.1275324,7.092,A,202505,1524059.4,1619920.04,1540435.99,1472033.38,1545623.8975,52511.15977422085,1576486.38125,101420.82198748112,20,2010
6,2010-05-28,1644470.66,0,78.89,2.759,212.412888,7.092,A,202505,1531938.44,1524059.4,1498080.16,1770333.9,1543499.51,52960.963536855335,1583974.51375,94588.42763791718,21,2010
6,2010-06-04,1857380.09,0,79.44,2.705,212.6982436,7.092,A,202505,1644470.66,1531938.44,1619920.04,1667181.82,1580097.135,61071.82146618879,1568241.6087500001,65003.91523462011,22,2010
6,2010-06-11,1685652.35,0,81.81,2.668,212.9835992,7.092,A,202505,1857380.09,1644470.66,1524059.4,1519846.36,1639462.1475,155340.9762060942,1592016.3925,118844.75838510299,23,2010
6,2010-06-18,1677248.24,0,83.89,2.637,212.9813843,7.092,A,202505,1685652.35,1857380.09,1531938.44,1540435.99,1679860.3849999998,135006.32944422011,1612742.1412499999,118918.4965939754,24,2010
6,2010-06-25,1640681.88,0,84.2,2.653,212.8641412,7.092,A,202505,1677248.24,1685652.35,1644470.66,1498080.16,1716187.835,95790.24648489729,1629843.6725,116854.25606516232,25,2010
6,2010-07-02,1759777.25,0,80.34,2.669,212.746898,6.973,A,202505,1640681.88,1677248.24,1857380.09,1619920.04,1715240.64,96749.71369797677,1647668.8875000002,104059.29444373971,26,2010
6,2010-07-09,1690317.99,0,80.93,2.642,212.6296549,6.973,A,202505,1759777.25,1640681.88,1685652.35,1524059.4,1690839.93,49932.71837147264,1665151.0387499998,110292.88205703661,27,2010
6,2010-07-16,1560120.8,0,83.75,2.623,212.6212163,6.973,A,202505,1690317.99,1759777.25,1677248.24,1531938.44,1692006.3399999999,49825.52384019398,1685933.3624999998,94432.836218274,28,2010
6,2010-07-23,1585240.92,0,83.9,2.608,212.7578505,6.973,A,202505,1560120.8,1690317.99,1640681.88,1644470.66,1662724.48,84051.63754718898,1689456.1575,88186.49713916404,29,2010
6,2010-07-30,1532308.78,0,81.37,2.64,212.8944846,6.973,A,202505,1585240.92,1560120.8,1759777.25,1857380.09,1648864.24,92993.60939902472,1682052.44,94745.22861942618,30,2010
6,2010-08-06,1633241.59,0,86.61,2.627,213.0311188,6.973,A,202505,1532308.78,1585240.92,1690317.99,1685652.35,1591997.1225,69020.37724394818,1641418.5262499999,76821.74887878599,31,2010
6,2010-08-13,1547654.98,0,86.83,2.692,213.1677529,6.973,A,202505,1633241.59,1532308.78,1560120.8,1677248.24,1577728.0225,42860.711142243956,1634867.18125,74716.54804085083,32,2010
6,2010-08-20,1539930.5,0,87.36,2.664,213.1291427,6.973,A,202505,1547654.98,1633241.59,1585240.92,1640681.88,1574611.5675000001,44969.04903312496,1618668.02375,78183.34690640168,33,2010
6,2010-08-27,1450766.12,0,85.71,2.619,213.0905324,6.973,A,202505,1539930.5,1547654.98,1532308.78,1759777.25,1563283.9625000001,47057.34402852495,1606074.1012499998,82144.9788415979,34,2010
6,2010-09-03,1510925.32,0,82.15,2.577,213.0519222,6.973,A,202505,1450766.12,1539930.5,1633241.59,1690317.99,1542898.2975,74569.16807241044,1567447.71,71508.74985273682,35,2010
6,2010-09-10,1424225.44,1,78.78,2.565,213.013312,6.973,A,202505,1510925.32,1450766.12,1547654.98,1560120.8,1512319.23,43976.2276494567,1545023.6262500002,53277.531777781674,36,2010
6,2010-09-17,1308537.75,0,81.78,2.582,213.0398643,6.973,A,202505,1424225.44,1510925.32,1539930.5,1585240.92,1481461.845,53244.44749511097,1528036.70625,67533.3793485958,37,2010
6,2010-09-24,1275591.84,0,76.49,2.624,213.1152886,6.973,A,202505,1308537.75,1424225.44,1450766.12,1532308.78,1423613.6575,84859.53372701186,1493448.81,98024.91700129016,38,2010
6,2010-10-01,1328468.89,0,70.69,2.603,213.1907129,7.007,A,202505,1275591.84,1308537.75,1510925.32,1633241.59,1379820.0875,108174.42170850257,1461359.1925000001,122460.37503184442,39,2010
6,2010-10-08,1360317.9,0,65.21,2.633,213.2661373,7.007,A,202505,1328468.89,1275591.84,1424225.44,1547654.98,1334205.98,63851.1101955819,1423262.605,107889.677955648,40,2010
6,2010-10-15,1344580.92,0,68.93,2.72,213.3337977,7.007,A,202505,1360317.9,1328468.89,1308537.75,1539930.5,1318229.095,35534.858893799654,1399845.47,96793.56051643835,41,2010
6,2010-10-22,1332716.53,0,70.97,2.725,213.3820486,7.007,A,202505,1344580.92,1360317.9,1275591.84,1450766.12,1327239.8875,36805.33284193218,1375426.7725,79501.23634076994,42,2010
6,2010-10-29,1385323.7,0,70.39,2.716,213.4302994,7.007,A,202505,1332716.53,1344580.92,1328468.89,1510925.32,1341521.06,14266.076632206128,1360670.57375,74305.65290768788,43,2010
6,2010-11-05,1505442.15,0,59.9,2.689,213.4785503,7.007,A,202505,1385323.7,1332716.53,1360317.9,1424225.44,1355734.7625,22735.857154538568,1344970.3712499999,45839.20245688614,44,2010
6,2010-11-12,1495536.46,0,62.11,2.728,213.5268011,7.007,A,202505,1505442.15,1385323.7,1344580.92,1308537.75,1392015.825,78902.45526359472,1355122.46,69027.87633361502,45,2010
6,2010-11-19,1518841.45,0,52.99,2.771,213.4107412,7.007,A,202505,1495536.46,1505442.15,1332716.53,1275591.84,1429754.71,84550.47848108716,1378497.2987499998,81528.98299326144,46,2010
6,2010-11-26,2267452.4,1,65.79,2.735,213.2672961,7.007,A,202505,1518841.45,1495536.46,1385323.7,1328468.89,1476285.94,61388.83622452974,1408903.5,83014.17798811573,47,2010
6,2010-12-03,1677067.24,0,52.3,2.708,213.123851,7.007,A,202505,2267452.4,1518841.45,1505442.15,1360317.9,1696818.115,380542.7024313215,1526276.4387499997,309068.8109763075,48,2010
6,2010-12-10,1834737.58,0,48.46,2.843,212.9804059,7.007,A,202505,1677067.24,2267452.4,1495536.46,1344580.92,1739724.3875,360943.11154963996,1565870.10625,305033.73830656236,49,2010
6,2010-12-17,2090268.95,0,52.24,2.869,212.918049,7.007,A,202505,1834737.58,1677067.24,1518841.45,1332716.53,1824524.6675,322218.9742940824,1627139.68875,303458.208727485,50,2010
6,2010-12-24,2727575.18,0,55.07,2.886,212.9165082,7.007,A,202505,2090268.95,1834737.58,2267452.4,1385323.7,1967381.5425,262691.6122671968,1721833.74125,316380.46686484315,51,2010
6,2010-12-31,1464050.02,1,49.14,2.943,212.9149674,7.007,A,202505,2727575.18,2090268.95,1677067.24,1505442.15,2082412.2375,462581.2553028146,1889615.17625,443000.8308613418,52,2010
6,2011-01-07,1350441.68,0,47.78,2.976,212.9134266,6.858,A,202505,1464050.02,2727575.18,1834737.58,1495536.46,2029157.9325,531873.241258884,1884441.16,448338.3253063689,1,2011
6,2011-01-14,1306194.55,0,38.37,2.983,212.9655882,6.858,A,202505,1350441.68,1464050.02,2090268.95,1518841.45,1908083.9575,635842.8219179929,1866304.3125,468786.85297111183,2,2011
6,2011-01-21,1261253.18,0,46.2,3.016,213.3399647,6.858,A,202505,1306194.55,1350441.68,2727575.18,2267452.4,1712065.3575000002,680263.3322810964,1839723.45,496511.8272006755,3,2011
6,2011-01-28,1287034.7,0,44.98,3.01,213.7143412,6.858,A,202505,1261253.18,1306194.55,1464050.02,1677067.24,1345484.8575,87026.76141251324,1713948.5474999999,500112.7232457235,4,2011
6,2011-02-04,1514999.17,0,40.59,2.989,214.0887176,6.858,A,202505,1287034.7,1261253.18,1350441.68,1834737.58,1301231.0274999999,37621.30992003963,1665194.48,522722.08967341133,5,2011
6,2011-02-11,1486920.17,1,39.38,3.022,214.4630941,6.858,A,202505,1514999.17,1287034.7,1306194.55,2090268.95,1342370.4,116549.59949873813,1625227.17875,520124.0742447198,6,2011
6,2011-02-18,1572117.54,0,59.61,3.045,214.7775231,6.858,A,202505,1486920.17,1514999.17,1261253.18,2727575.18,1387551.805,131873.59336713742,1549808.5812499998,485660.76183948916,7,2011
6,2011-02-25,1422600.43,0,62.86,3.065,215.0679731,6.858,A,202505,1572117.54,1486920.17,1287034.7,1464050.02,1465267.895,123997.23002595792,1405376.37625,118045.30783539232,8,2011
6,2011-03-04,1502617.99,0,60.45,3.288,215.3584231,6.858,A,202505,1422600.43,1572117.54,1514999.17,1350441.68,1499159.3275,62141.94274492633,1400195.1775,115993.95052357131,9,2011
6,2011-03-11,1494497.39,0,57.71,3.459,215.6488731,6.858,A,202505,1502617.99,1422600.43,1486920.17,1306194.55,1496064.0325,61393.81476896265,1419217.21625,119105.2921024848,10,2011
6,2011-03-18,1685375.47,0,65.07,3.488,215.9035078,6.858,A,202505,1494497.39,1502617.99,1572117.54,1261253.18,1497958.3375,61133.98415837381,1442755.07125,111971.44455956452,11,2011
6,2011-03-25,1438465.81,0,70.83,3.473,216.1438163,6.858,A,202505,1685375.47,1494497.39,1422600.43,1287034.7,1526272.8199999998,111998.28364658741,1495770.3575,114142.75994198368,12,2011
6,2011-04-01,1459276.77,0,62.25,3.524,216.3841249,6.855,A,202505,1438465.81,1685375.47,1502617.99,1514999.17,1530239.165,107284.7078347084,1514699.24625,82848.2272833502,13,2011
6,2011-04-08,1534594.0,0,70.35,3.622,216.6244334,6.855,A,202505,1459276.77,1438465.81,1494497.39,1486920.17,1519403.8599999999,113038.55162955023,1507733.94625,85130.35301789668,14,2011
6,2011-04-15,1448797.02,0,73.17,3.743,216.8446627,6.855,A,202505,1534594.0,1459276.77,1685375.47,1572117.54,1529428.0125000002,111865.41919572404,1513693.1749999998,85133.83495747893,15,2011
6,2011-04-22,1639358.93,0,74.24,3.807,217.0146941,6.855,A,202505,1448797.02,1534594.0,1438465.81,1422600.43,1470283.4,43707.446868259096,1498278.1099999999,84203.40988893562,16,2011
6,2011-04-29,1479249.9,0,75.27,3.81,217.1847255,6.855,A,202505,1639358.93,1448797.02,1459276.77,1502617.99,1520506.68,87969.09898891492,1525372.9225,90975.00069868163,17,2011
6,2011-05-06,1504651.57,0,65.42,3.906,217.3547569,6.855,A,202505,1479249.9,1639358.93,1534594.0,1494497.39,1525499.9625,83803.29283034497,1522451.91125,92177.1919903268,18,2011
6,2011-05-13,1453185.65,0,76.95,3.899,217.5247882,6.855,A,202505,1504651.57,1479249.9,1448797.02,1685375.47,1518014.355,84057.10824757183,1523721.1837499999,91806.43576212524,19,2011
6,2011-05-20,1382783.83,0,72.01,3.907,217.2896095,6.855,A,202505,1453185.65,1504651.57,1639358.93,1438465.81,1519111.5125,82872.79177548285,1494697.45625,66658.07284285619,20,2011
6,2011-05-27,1523979.11,0,80.83,3.786,217.0544307,6.855,A,202505,1382783.83,1453185.65,1479249.9,1459276.77,1454967.7375,52509.678363091945,1487737.20875,75666.7430855426,21,2011
6,2011-06-03,1705506.29,0,84.01,3.699,216.819252,6.855,A,202505,1523979.11,1382783.83,1504651.57,1534594.0,1466150.04,63099.31200691368,1495825.00125,75648.0306574013,22,2011
6,2011-06-10,1598643.65,0,84.49,3.648,216.5840732,6.855,A,202505,1705506.29,1523979.11,1453185.65,1448797.02,1516363.72,138645.78547794608,1517189.0375,106146.9352394214,23,2011
6,2011-06-17,1622150.33,0,87.08,3.637,216.5371616,6.855,A,202505,1598643.65,1705506.29,1382783.83,1639358.93,1552728.22,135593.72208091614,1535919.8662500002,105573.83151111596,24,2011
6,2011-06-24,1543365.9,0,85.51,3.594,216.6314502,6.855,A,202505,1622150.33,1598643.65,1523979.11,1479249.9,1612569.845,74769.03489432899,1533768.79125,103316.34726092558,25,2011
6,2011-07-01,1694551.15,0,87.0,3.524,216.7257388,6.925,A,202505,1543365.9,1622150.33,1705506.29,1504651.57,1617416.5425,67374.90013891179,1541783.29125,100942.56541689625,26,2011
6,2011-07-08,1709373.62,0,88.36,3.48,216.8200275,6.925,A,202505,1694551.15,1543365.9,1598643.65,1453185.65,1614677.7574999998,62657.991755894895,1565520.73875,112616.50045566104,27,2011
6,2011-07-15,1526801.24,0,88.93,3.575,216.9044732,6.925,A,202505,1709373.62,1694551.15,1622150.33,1382783.83,1642360.25,76208.05731656101,1597544.235,112534.29826820633,28,2011
6,2011-07-22,1526506.08,0,88.06,3.651,216.964312,6.925,A,202505,1526801.24,1709373.62,1543365.9,1523979.11,1618522.9775,96773.93878641304,1615546.41125,80122.84407167688,29,2011
6,2011-07-29,1483991.05,0,90.22,3.682,217.0241507,6.925,A,202505,1526506.08,1526801.24,1694551.15,1705506.29,1614308.0225,101395.34083524348,1615862.2825000002,79714.22415520922,30,2011
6,2011-08-05,1601584.57,0,91.46,3.684,217.0839894,6.925,A,202505,1483991.05,1526506.08,1709373.62,1598643.65,1561667.9975,100503.25087920821,1588172.8775,82549.4236503608,31,2011
6,2011-08-12,1484995.38,0,90.49,3.638,217.1438281,6.925,A,202505,1601584.57,1483991.05,1526801.24,1622150.33,1534720.735,48902.87083913242,1588540.4925,82609.24084223196,32,2011
6,2011-08-19,1493544.04,0,89.26,3.554,217.2069662,6.925,A,202505,1484995.38,1601584.57,1526506.08,1543365.9,1524269.27,55219.05581458463,1571396.1237499998,88649.01966655099,33,2011
6,2011-08-26,1420405.41,0,90.07,3.523,217.2706543,6.925,A,202505,1493544.04,1484995.38,1483991.05,1694551.15,1516028.76,57198.032584168985,1565168.39125,92563.11908167138,34,2011
6,2011-09-02,1481618.74,0,91.22,3.533,217.3343423,6.925,A,202505,1420405.41,1493544.04,1601584.57,1709373.62,1500132.35,75103.1992086553,1530900.17375,88477.1590642021,35,2011
6,2011-09-09,1483574.38,1,80.21,3.546,217.3980304,6.925,A,202505,1481618.74,1420405.41,1484995.38,1526801.24,1470140.8925,33534.67019136632,1502430.81375,51946.82275191752,36,2011
6,2011-09-16,1351407.79,0,84.94,3.526,217.5797506,6.925,A,202505,1483574.38,1481618.74,1493544.04,1526506.08,1469785.6425,33331.7680889475,1497027.4562499998,51293.80914762847,37,2011
6,2011-09-23,1336044.75,0,78.49,3.467,217.9188471,6.925,A,202505,1351407.79,1483574.38,1420405.41,1483991.05,1434251.58,62533.18162259675,1475140.1700000002,70630.88715646669,38,2011
6,2011-09-30,1307551.92,0,82.51,3.355,218.2579435,6.925,A,202505,1336044.75,1351407.79,1481618.74,1601584.57,1413161.415,80425.7032040648,1456646.8825,85735.67341487008,39,2011
6,2011-10-07,1481739.2,0,74.1,3.285,218.59704,6.551,A,202505,1307551.92,1336044.75,1483574.38,1484995.38,1369644.71,78096.1519311845,1419892.80125,77339.43232649118,40,2011
